name,position_desc
python开发,"岗位职责

1.负责用python语言实现产品的后端研发；
2.负责高质量的设计和编码；
3.承担重难点技术攻坚任务；
4.参与产品的讨论和开发实现

岗位要求

1.两年以上工作经验，本科以上学历，计算机或数学相关专业；
2.熟悉python后台开发，有完整的项目开发经验，熟练使用Django或flask框架；
3.熟悉linux平台，熟悉shell脚本语言，能够独立完成python项目部署、调优、运维；
4.熟悉mysql数据库和redis数据库；
5.对项目安全性问题和并发问题有一定理解和相应的解决方法。
6、有良好的编码习惯，对代码和设计质量有严格要求，重视Code Review；
7、具有良好的编程思想、沟通、团队合作精神、优秀的分析问题和解决问题的能力；具备强烈的责任心;
8、具有odoo  erp平台开发经验优先。
职能类别：
Python开发工程师
微信分享"
,
python开发,"1.负责配合算法、生信研发；
2.深入发掘和分析业务需求，撰写技术方案和系统设计；
3.根据产品需求，进行系统设计和编码；
4.持续对系统架构进行改造和优化；
职位要求：
1.三年以上开发经验，一年以上的Python开发经验；
2.具备良好的基本功，熟练使用基本的数据结构和算法，深入理解
多线程、Socket等相关技术；
3.工程能力强，具备良好的编码习惯，结构清晰，命名规范，逻辑性强，代码冗余率低；
4.熟练掌握Django，Sqlalchemy，Celery等主流框架，深入理解框架实现原理及特性；熟练使用python的常用库
5.熟悉Python的高级特性，深入理解各种设计模式和应用场景。
6.有大规模分布式系统的开发和高可用相关的实践经验，具备设计复杂系统的能力；
7.熟练掌握MySQL数据库，具备MySQL索引优化、查询优化的能力；
8.熟练掌握一种以上非关系型数据库，如Redis,Cassandra，理解其使用场景及限制；
9.熟悉Internet常用协议，如HTTP、TCP/IP、熟悉RESTful规范；
职能类别：
Python开发工程师
关键字：
python软件开发django开发开发工程师软件工程师工程师
微信分享"
,
python开发,"工作职责:
1、负责应用发布自动化相关产品的研发和维护工作
2、参与系统架构设计和技术方案调研
3、编写产品相关技术文档
任职资格:
1、统招本科，计算机、软件、网络、通信、自动化等相关专业优先，理工科专业均可；
2、1年以上Python开发工作经验，掌握常见主流的开发框架、需要熟悉 django 或其他任意一种 python web 框架；
3、熟悉消息队列、缓存技术，熟悉Redis、RabbitMQ、Elasticsearch、Consul等开源项目应用的优先；
4、具备较强的学习能力、上进心、责任意识、分析问题等能力。
职能类别：
Python开发工程师
微信分享"
,
python开发,"职位描述:
1、负责互联网系统高质量的设计和编码；
2、后端语言为Python。
职位要求:
1、计算机相关专业；
2、良好的设计和编码品味，热爱写代码；
3、较好的产品意识，愿意将产品效果做为工作最重要的驱动因素；
4、掌握WEB后端开发技术: 协议、架构、存储、缓存、安全等；
5、积极乐观，认真负责，乐于协作。
职能类别：
Python开发工程师
关键字：
python
微信分享"
,
python开发,"1.岗位职责
参与公司资产管理平台的研发和维护。
2.任职要求
(1)优秀高校本科及以上学历，计算机相关专业，英语读写能力良好，通过CET-6考试；
(2)精通Python，熟悉Flask、Bootstrap等架构者优先；
(3)对kdb+及Q语言有了解者优先；
(4)做事诚信、有韧性，无惧压力更愿意迎接挑战。
3.薪酬体系
年薪13万-18万
4.晋升机制
(1)开发工程师-高级开发工程师-系统架构师；
(2)“不怕你太优秀，就怕你不优秀”。
职能类别：
Python开发工程师
关键字：
python开发工程师开发软件工程师
微信分享"
,
python开发,"职位描述： 
1、 基础系统架构、模块、库和组件的研发； 
2、 分布式海量数据存储和分析系统的研发和调优； 
3、统计分析、报表、SaaS业务等系统研发； 
4、CRM、财务结算、工作流等内部管理系统的研发。 

能力要求： 

1、统招本科学历，计算机相关专业，使用python等一门以上语言，开发过不算太小的项目； 
2、熟悉数据结构、DB、OS、Web开发等相关知识，对Linux相关的各类技术情有独钟； 
3、有大规模、高性能互联网网站系统相关的设计和开发经验者优先； 
4、具备良好的学习能力和成长潜力，渴望和团队一起快速成长。
职能类别：
Python开发工程师
关键字：
python爬虫软件开发软件工程师开发开发工程师
微信分享"
,
python开发,"工作职责
？1、负责公司核心系统架构设计，持续提升研发质量、系统性能和开发效率，为千万级用户提供优质的服务； 
2、支持业务的快速发展、高效迭代，深度参与产品需求讨论和设计； 
3、参与并推进开发流程规范及平台化、服务化等研发体系建设，沉淀公共组件、工具和文档； 
4、与团队共同完成资源 & 数据隔离、系统解耦等方面的技术挑战； 
5、关注前沿技术发展、探索及实践，推动团队的技术研究和创新。
任职要求
？1、本科及以上学历，计算机相关专业，3 年及以上工作经验； 
2、掌握扎实的计算机基础知识，深入理解数据结构、算法和操作系统知识； 
3、参与过较大规模 2C 服务的设计和开发，能够独立完成系统的设计、开发； 
4、熟悉互联网常用技术栈（Kubernetes/Docker/MySQL/Redis/MongoDB/MQ/gRPC/ServiceMesh 等），理解其适用场景、限制并有过调优经验； 
5、熟练使用过至少两种编程语言（如 Python/Go/Ruby/Java/C 等，目前我们主要使用 Python）； 
6、有优秀的逻辑分析能力，能够对业务逻辑进行合理的抽象和拆分； 
7、有较强的求知欲，良好的编码规范、学习能力、沟通能力，推崇工程师文化； 
8、有开源作品、技术博客者优先，对 NumPy/SciPy/NLP 或气象数据感兴趣者优先。
职能类别：
Python开发工程师
关键字：
pythonRedisMongoDBServiceMeshMQ
微信分享"
,
python开发,"职位描述
1.     理解电子设计自动化（EDA）和光电子设计自动化（PDA）软件的设计流程和数据流程；
2.     基于公司现有的图形引擎，使用Python软件进行前端功能开发；
3.     参与产品功能讨论和开发实现思路。
4.     编写软件功能说明文档。
 职位要求：
1.     本科以上学历，一年以上工作经验；
2.     熟悉python后台开发，有完整的项目开发经验，熟悉FP和OOP常用模式；
3.     熟悉Linux平台，能够独立完成Python项目部署、调优、运维；
4.     会用Thread、Actor和Channel处理并发；
5.     熟练阅读英文文档，追求代码之美，保持好奇心和求知欲，关心原理；
6.     光电、物理、电磁场背景优先考虑。

ps：可接受实习、应届生
职能类别：
EDA工程师
微信分享"
,
python开发,"职位诱惑：
水果下午茶 定期团建腐败 大佬带 工程师文化 年终奖 朝气蓬勃的团队
职位描述：
先说说我们：
1. 技术型成长型公司，团队成员大部分都是研发
2. 公司专注于软件效率机器人研发与服务，对外发布了TabbyWork自动化SaaS服务平台
3. 坐标成都高新区软件园E区，楼下就是地铁站，交通非常便利。
4. 负责人是技术出身的，沟通直接破事少，但提倡大家主动去推动自己的工作，而不是被动接受。
5. 不提倡加班文化，自我驱动，基本不加班且不加无意义的班，这个前提是你能跟上整个团队的节奏。
6. 公司目前处于稳步增长的阶段，每年业务增长都是100%以上。
7. 公司目前有24名小伙伴，其中研发15名，核心成员都是川大软件工程专业毕业，腾讯华为工作过5年以上的高级工程师。
岗位职责：
1. 负责公司网站/小程序等项目后端api及业务模块开发
2. 根据公司规划需求，调研验证新产品需求可行性，以及新产品开发
3. 维护现有公司产品，实现产品迭代需求
4. 保证开发质量，并持续改进以消除软件中的缺陷，维护产品稳定性
5. 为售后提供技术支持，协助售后定位客户产品问题
6. 与团队人员协作，协助团队完成项目产品交付
任职要求：
1. 本科或以上学历，计算机软件或相关专业，两年或以上开发经验 ，熟悉了解区块链、以太坊，有Dapp应用开发经验优先；
2. 熟练掌握Python，有比较完整的Django/Flask项目开发应用经验； 
3. 熟悉 Web 开发相关技术栈，Web框架、RESTful、HTTP/HTTPS协议等 
4. 熟悉Mysql、MongoDB等数据库，以及Redis等缓存系统的使用和性能优化 
5. 了解HTML、JS、CSS、vue等前端技术，有Web前端经验优先 
6. 有其它语言开发经验，如Java/Node.js开发经验优先 
7. 拥有良好的编码习惯，遵守编码规范 
8. 良好的英文阅读与理解能力 
9. 具备良好的沟通能力和团队协作精神，善于学习、研究、总结，乐于分享
职能类别：
Python开发工程师
关键字：
五险一金pythondjango软件工程师软件开发开发工程师
微信分享"
